
------COMPUTATION DONE------
3.27378 8.03765
3.2268 8.10854
3.27378 8.03765
3.41628 7.82263
3.41628 7.82263
3.30354 7.7325
3.33165 9.83238
3.40273 9.74337
3.40273 9.74337
3.24571 9.48344
3.33837 1.14389
3.26602 1.17665
3.33837 1.14389
3.49622 1.07241
3.49622 1.07241
3.485 0.701208
3.485 0.701208
3.46062 0.659276
3.49981 1.46211
3.26832 1.31917
3.49981 1.46211
3.51604 1.47213
3.34206 1.80674
3.32115 1.8194
3.34206 1.80674
3.43962 1.74766
3.43962 1.74766
3.51604 1.47213
3.80446 6.1573
3.54649 5.62829
3.76824 6.18943
3.80446 6.1573
3.50619 7.86133
3.41628 7.82263
3.50619 7.86133
3.5879 7.8965
3.43612 8.25239
3.52762 8.18458
3.52762 8.18458
3.6423 8.0548
3.65484 8.0121
3.5879 7.8965
3.6423 8.0548
3.65484 8.0121
3.37479 4.28114
3.37246 4.28156
3.37479 4.28114
3.48456 4.2616
3.50406 3.71884
3.39913 3.67217
3.5279 4.20991
3.50406 3.71884
3.48456 4.2616
3.5279 4.20991
3.44557 9.75406
3.40273 9.74337
3.44557 9.75406
3.56325 9.78344
3.52821 9.94216
3.56325 9.78344
3.41099 10.1217
3.37561 10.1759
3.41099 10.1217
3.52821 9.94216
3.56325 9.78344
3.5639 9.78266
3.5639 9.78266
3.68961 9.39196
3.68961 9.39196
3.63892 9.23173
3.50485 4.91911
3.66797 4.88459
3.73123 4.54782
3.48456 4.2616
3.73826 4.76792
3.73123 4.54782
3.66797 4.88459
3.73826 4.76792
3.51604 1.47213
3.54012 1.4628
3.61225 1.1185
3.49622 1.07241
3.54012 1.4628
3.64581 1.20143
3.64581 1.20143
3.61225 1.1185
3.67348 7.56244
3.42865 7.41218
3.5879 7.8965
3.66866 7.64576
3.66866 7.64576
3.67348 7.56244
3.51904 3.00328
3.26915 3.10952
3.51904 3.00328
3.63692 2.95317
3.63692 2.95317
3.60098 2.41527
3.60098 2.41527
3.59967 2.41242
3.6296 1.77979
3.43962 1.74766
3.6296 1.77979
3.6335 1.78045
3.64493 2.35391
3.6335 1.78045
3.60603 2.37601
3.64493 2.35391
3.60924 3.29275
3.37187 3.2591
3.58845 3.7068
3.50406 3.71884
3.58845 3.7068
3.60281 3.70475
3.60281 3.70475
3.68827 3.36121
3.68827 3.36121
3.60924 3.29275
3.62289 5.50778
3.5402 5.55736
3.62289 5.50778
3.75924 5.42601
3.75924 5.42601
3.84672 5.17356
3.76113 4.99797
3.66797 4.88459
3.84672 5.17356
3.76113 4.99797
3.69224 1.49982
3.54012 1.4628
3.69224 1.49982
3.73325 1.5098
3.6335 1.78045
3.77441 1.75012
3.78884 1.72738
3.73325 1.5098
3.77441 1.75012
3.78884 1.72738
3.7384 2.98769
3.63692 2.95317
3.7384 2.98769
3.76904 2.99812
3.63813 3.2609
3.60924 3.29275
3.63813 3.2609
3.77823 3.10647
3.77823 3.10647
3.79916 3.03887
3.79916 3.03887
3.76904 2.99812
3.69754 1.0603
3.67151 0.789501
3.67151 0.789501
3.485 0.701208
3.64512 1.09607
3.61225 1.1185
3.64512 1.09607
3.69754 1.0603
3.65235 8.44833
3.46524 8.50618
3.65235 8.44833
3.74049 8.42108
3.72941 8.40877
3.52762 8.18458
3.72941 8.40877
3.74049 8.42108
3.6528 7.24404
3.38595 7.27368
3.6528 7.24404
3.7212 7.23644
3.7212 7.23644
3.79174 7.1895
3.79174 7.1895
3.95517 7.04813
3.87915 6.90923
3.47643 6.60757
3.93942 7.00563
3.87915 6.90923
3.95517 7.04813
3.93942 7.00563
3.61089 3.70608
3.60281 3.70475
3.73392 3.97823
3.61089 3.70608
3.65502 4.15756
3.5279 4.20991
3.65502 4.15756
3.68841 4.14381
3.68841 4.14381
3.73392 3.97823
3.74049 8.42108
3.89286 8.46995
3.67925 8.68435
3.46745 8.89155
3.67925 8.68435
3.89491 8.47338
3.89491 8.47338
3.89286 8.46995
3.77389 7.51371
3.7212 7.23644
3.68131 7.55864
3.67348 7.56244
3.68131 7.55864
3.77389 7.51371
3.68638 9.93991
3.52821 9.94216
3.68638 9.93991
3.88054 9.93714
3.71961 9.82922
3.5639 9.78266
3.71961 9.82922
3.8672 9.87335
3.88054 9.93714
3.8672 9.87335
4.03548 10.2159
3.88054 9.93714
4.03548 10.2159
4.13602 10.3968
4.37663 11.8261
4.13602 10.3968
4.60411 16.3496
4.37663 11.8261
5.3751 83.9619
4.60411 16.3496
5.3751 83.9619
5.67062 109.877
3.80928 1.29565
3.64581 1.20143
3.80928 1.29565
3.90174 1.34894
3.73325 1.5098
3.90174 1.34894
3.93009 2.1456
3.77441 1.75012
3.69555 2.33379
3.64493 2.35391
3.69555 2.33379
3.79495 2.29427
3.79495 2.29427
3.93009 2.1456
3.8672 9.87335
3.89564 9.63799
3.89564 9.63799
3.68961 9.39196
3.75551 0.801883
3.67151 0.789501
3.75551 0.801883
3.95939 0.831938
3.72223 1.05164
3.69754 1.0603
3.72223 1.05164
3.84926 1.00704
3.84926 1.00704
3.95939 0.831938
3.72614 3.69781
3.61089 3.70608
3.72614 3.69781
3.91752 3.68408
3.78029 3.38069
3.68827 3.36121
3.78029 3.38069
3.92601 3.41154
3.92601 3.41154
4.0039 3.45235
3.91752 3.68408
4.02873 3.50985
4.02873 3.50985
4.0039 3.45235
3.86805 8.30038
3.6423 8.0548
3.89286 8.46995
3.86805 8.30038
3.76904 2.99812
3.88092 2.75604
3.88092 2.75604
3.60098 2.41527
3.75397 3.96291
3.73392 3.97823
3.75397 3.96291
3.9517 3.81176
3.9517 3.81176
3.91752 3.68408
3.79264 0.658865
3.49807 0.510936
3.79264 0.658865
4.02734 0.776733
3.95939 0.831938
4.03192 0.788839
4.03192 0.788839
4.02734 0.776733
3.88727 3.33156
3.77823 3.10647
3.88727 3.33156
3.92601 3.41154
4.02734 0.776733
3.9592 0.467459
3.9592 0.467459
3.76841 0.0484308
3.82884 7.71995
3.66866 7.64576
3.82884 7.71995
3.98647 7.79296
3.79447 7.97314
3.65484 8.0121
3.79447 7.97314
4.01974 7.91027
4.01974 7.91027
3.98647 7.79296
3.8076 7.51153
3.77389 7.51371
3.8076 7.51153
3.86509 7.5078
3.84632 7.42636
3.79174 7.1895
3.84632 7.42636
3.86509 7.5078
3.90174 1.34894
3.99356 1.33317
3.98961 1.32424
3.84926 1.00704
3.98961 1.32424
3.99356 1.33317
3.78217 4.14724
3.68841 4.14381
3.90225 4.42059
3.80469 4.15814
3.90225 4.42059
3.9083 4.43689
3.80469 4.15814
3.78217 4.14724
3.81135 4.49762
3.73123 4.54782
3.81135 4.49762
3.9083 4.43689
3.82356 4.09383
3.78217 4.14724
3.82356 4.09383
3.99084 3.87796
3.99084 3.87796
3.9517 3.81176
3.86509 7.5078
3.96764 7.51312
3.98647 7.79296
3.96764 7.51312
3.96764 7.51312
4.15205 7.34986
4.1401 7.20959
3.95517 7.04813
4.15205 7.34986
4.1401 7.20959
3.9915 5.52061
3.75924 5.42601
3.9915 5.52061
4.07031 5.55271
3.87339 6.14767
3.80446 6.1573
3.87339 6.14767
3.87341 6.14767
4.0379 6.06639
4.07031 5.55271
3.87341 6.14767
4.0379 6.06639
4.00972 8.51196
3.89491 8.47338
4.00972 8.51196
4.05328 8.5266
3.87341 9.10883
3.66123 9.15646
4.08322 8.97487
4.05328 8.5266
3.87584 9.10727
3.87341 9.10883
3.87584 9.10727
4.08322 8.97487
3.8775 1.70245
3.78884 1.72738
3.8775 1.70245
4.04614 1.65503
3.99356 1.33317
4.00531 1.33593
4.04614 1.65503
4.00531 1.33593
3.9221 3.05379
3.79916 3.03887
3.9221 3.05379
4.02469 3.06624
4.02532 3.37009
4.02469 3.06624
4.0039 3.45235
4.02532 3.37009
3.932 4.17571
3.80469 4.15814
3.932 4.17571
3.9422 4.17712
3.90947 4.4366
3.94251 4.23036
3.9083 4.43689
3.90947 4.4366
3.94251 4.23036
3.9422 4.17712
3.91045 8.26681
3.86805 8.30038
3.91045 8.26681
4.12366 8.09804
4.09898 7.94391
4.01974 7.91027
4.12366 8.09804
4.1348 7.98652
4.1348 7.98652
4.09898 7.94391
3.97447 2.77361
3.88092 2.75604
3.97447 2.77361
4.12068 2.80107
4.02469 3.06624
4.06996 3.02823
4.06996 3.02823
4.12068 2.80107
3.9422 4.17712
4.11597 4.13558
4.06767 3.94021
3.99084 3.87796
4.11597 4.13558
4.06767 3.94021
3.95299 2.13629
3.93009 2.1456
3.95299 2.13629
3.98498 2.12327
4.09274 1.69013
4.04614 1.65503
3.98498 2.12327
4.1288 1.99985
4.16076 1.82778
4.09274 1.69013
4.1288 1.99985
4.16076 1.82778
3.96481 4.43454
3.90947 4.4366
3.96481 4.43454
4.05609 4.43115
3.98339 4.30263
3.94251 4.23036
3.98339 4.30263
4.05609 4.43115
4.16951 2.56404
3.79495 2.29427
4.16951 2.56404
4.30043 2.65834
4.12068 2.80107
4.30043 2.65834
4.05609 4.43115
4.38704 4.44003
3.97544 4.74342
3.73826 4.76792
3.97544 4.74342
4.02753 4.73804
4.02753 4.73804
4.39262 4.46771
4.39262 4.46771
4.38704 4.44003
4.24627 4.2526
4.11597 4.13558
4.24627 4.2526
4.39515 4.38631
4.38704 4.44003
4.39515 4.38631
4.13984 0.82441
4.03192 0.788839
4.00531 1.33593
4.23724 1.23247
4.26 1.18573
4.13984 0.82441
4.23724 1.23247
4.26 1.18573
4.02412 5.19146
3.84672 5.17356
4.02412 5.19146
4.09986 5.1991
4.07031 5.55271
4.17342 5.46636
4.17618 5.40271
4.09986 5.1991
4.17342 5.46636
4.17618 5.40271
4.0094 4.968
3.76113 4.99797
4.0094 4.968
4.10249 4.95676
4.08195 4.85768
4.02753 4.73804
4.10249 4.95676
4.08195 4.85768
4.05328 8.5266
4.21255 8.42379
4.21255 8.42379
4.12366 8.09804
4.0599 6.74042
4.03705 6.38809
4.01207 6.78508
3.87915 6.90923
4.01207 6.78508
4.0599 6.74042
4.03705 6.38809
3.87341 6.14767
4.15998 5.01009
4.10249 4.95676
4.20671 5.07083
4.15998 5.01009
4.09986 5.1991
4.20671 5.07083
4.05516 9.64783
3.89564 9.63799
4.05516 9.64783
4.20358 9.65699
4.16405 10.2352
4.20358 9.65699
4.13602 10.3968
4.16405 10.2352
4.25548 9.48384
3.87341 9.10883
4.25548 9.48384
4.27875 9.50669
4.20358 9.65699
4.21489 9.64721
4.21489 9.64721
4.27875 9.50669
4.09362 6.72646
4.0599 6.74042
4.09362 6.72646
4.24944 6.662
4.22493 6.58442
4.03705 6.38809
4.24944 6.662
4.22493 6.58442
4.12686 7.90007
4.09898 7.94391
4.12686 7.90007
4.34896 7.55083
4.35631 7.52977
4.15205 7.34986
4.34896 7.55083
4.35631 7.52977
4.16241 6.86831
3.93942 7.00563
4.16241 6.86831
4.35483 6.74982
4.35436 6.74418
4.24944 6.662
4.35483 6.74982
4.35436 6.74418
4.18108 3.53091
4.02873 3.50985
4.16245 3.90178
4.06767 3.94021
4.16245 3.90178
4.36415 3.81999
4.35472 3.74243
4.18108 3.53091
4.36415 3.81999
4.35472 3.74243
4.16265 3.26573
4.02532 3.37009
4.16265 3.26573
4.32774 3.14027
4.25486 3.10859
4.06996 3.02823
4.25486 3.10859
4.32774 3.14027
4.16612 4.85407
4.08195 4.85768
4.16612 4.85407
4.19578 4.85279
4.19578 4.85279
4.4331 4.62762
4.4331 4.62762
4.45004 4.5588
4.45004 4.5588
4.44919 4.55419
4.44919 4.55419
4.39262 4.46771
4.16777 4.97585
4.15998 5.01009
4.16777 4.97585
4.19578 4.85279
4.30043 2.65834
4.30902 2.65716
4.21164 2.27261
3.98498 2.12327
4.30677 2.44216
4.21164 2.27261
4.30677 2.44216
4.36755 2.5505
4.30902 2.65716
4.36755 2.5505
4.16793 0.482603
3.9592 0.467459
4.21093 0.542467
4.16793 0.482603
4.21093 0.542467
4.2584 0.60856
4.23094 0.757467
4.2584 0.60856
4.17132 0.805828
4.13984 0.82441
4.17132 0.805828
4.17615 0.802974
4.17615 0.802974
4.23094 0.757467
4.17799 0.477393
4.16793 0.482603
4.17799 0.477393
4.32383 0.401851
4.32383 0.401851
4.2133 0.160612
4.2133 0.160612
3.83004 -0.374879
4.1848 1.6254
4.09274 1.69013
4.1848 1.6254
4.24986 1.57966
4.24986 1.57966
4.35298 1.43626
4.35298 1.43626
4.23724 1.23247
4.2584 0.60856
4.3368 0.4182
4.3368 0.4182
4.32383 0.401851
4.21217 5.06977
4.20671 5.07083
4.21217 5.06977
4.37434 5.03839
4.37434 5.03839
4.4331 4.62762
4.22752 7.15878
4.1401 7.20959
4.22752 7.15878
4.4106 7.05238
4.38916 6.83047
4.35483 6.74982
4.4106 7.05238
4.38916 6.83047
4.32774 3.14027
4.62208 3.16339
4.23111 3.49486
4.18108 3.53091
4.23111 3.49486
4.64386 3.1975
4.64386 3.1975
4.62208 3.16339
4.55072 4.04367
4.36415 3.81999
4.55072 4.04367
4.60123 4.10422
4.39515 4.38631
4.60123 4.10422
4.19353 8.97402
4.08322 8.97487
4.27746 8.43353
4.21255 8.42379
4.29655 8.8301
4.37364 8.60372
4.2507 8.89415
4.19353 8.97402
4.2507 8.89415
4.29655 8.8301
4.37364 8.60372
4.27746 8.43353
4.20407 6.06201
4.0379 6.06639
4.36459 5.537
4.17342 5.46636
4.36459 5.537
4.45536 5.57055
4.2545 5.97683
4.20407 6.06201
4.2545 5.97683
4.44278 5.65876
4.44278 5.65876
4.45536 5.57055
4.57864 2.93642
4.30902 2.65716
4.62208 3.16339
4.57864 2.93642
4.27875 9.50669
4.38635 9.45427
4.4067 9.07217
4.19353 8.97402
4.38635 9.45427
4.44507 9.33442
4.44507 9.33442
4.4067 9.07217
4.27379 2.24739
4.21164 2.27261
4.27379 2.24739
4.49347 2.15824
4.35528 2.06154
4.1288 1.99985
4.35528 2.06154
4.45324 2.08823
4.45324 2.08823
4.50432 2.11084
4.49347 2.15824
4.50432 2.11084
4.2753 6.53827
4.22493 6.58442
4.2753 6.53827
4.42837 6.39802
4.25666 6.08312
4.20407 6.06201
4.40619 6.15503
4.25666 6.08312
4.42837 6.39802
4.40774 6.15686
4.40774 6.15686
4.40619 6.15503
4.2817 5.3327
4.17618 5.40271
4.2817 5.3327
4.47883 5.2019
4.41259 5.07467
4.37434 5.03839
4.47883 5.2019
4.41259 5.07467
4.32879 1.6651
4.24986 1.57966
4.32879 1.6651
4.39962 1.74177
4.28563 1.7914
4.16076 1.82778
4.28563 1.7914
4.34529 1.77402
4.34529 1.77402
4.39962 1.74177
4.36755 2.5505
4.48589 2.43351
4.48589 2.43351
4.49347 2.15824
4.34546 8.00171
4.1348 7.98652
4.43778 8.3498
4.34546 8.00171
4.31942 8.41162
4.27746 8.43353
4.31942 8.41162
4.43778 8.3498
4.39962 1.74177
4.48354 1.71365
4.50626 1.53246
4.35298 1.43626
4.5223 1.55293
4.50626 1.53246
4.48354 1.71365
4.5223 1.55293
4.44704 7.96868
4.34896 7.55083
4.34895 8.00057
4.34546 8.00171
4.34895 8.00057
4.44704 7.96868
4.34972 9.91943
4.16405 10.2352
4.34972 9.91943
4.43814 9.76905
4.43814 9.76905
4.21489 9.64721
4.41534 1.97791
4.34529 1.77402
4.41534 1.97791
4.45324 2.08823
4.35807 6.74087
4.35436 6.74418
4.35807 6.74087
4.45992 6.64993
4.51527 6.56925
4.42837 6.39802
4.45992 6.64993
4.51527 6.56925
4.45536 5.57055
4.61739 5.45163
4.48529 5.20743
4.47883 5.2019
4.62374 5.43583
4.48529 5.20743
4.61739 5.45163
4.62374 5.43583
4.36033 0.723696
4.23094 0.757467
4.43966 0.45002
4.3368 0.4182
4.36808 0.717753
4.36033 0.723696
4.36808 0.717753
4.49746 0.618553
4.49746 0.618553
4.43966 0.45002
4.44443 0.904626
4.17615 0.802974
4.44443 0.904626
4.47051 0.914506
4.41355 1.14835
4.26 1.18573
4.41355 1.14835
4.49976 1.12736
4.51449 1.1218
4.47051 0.914506
4.49976 1.12736
4.51449 1.1218
4.60541 1.8836
4.48354 1.71365
4.50432 2.11084
4.63366 2.02974
4.63366 2.02974
4.60541 1.8836
4.44015 9.76916
4.43814 9.76905
4.44015 9.76916
4.51596 9.77302
4.54777 9.78924
4.51596 9.77302
4.54777 9.78924
4.64461 9.83865
4.63128 10.0641
4.64461 9.83865
4.42932 11.4615
4.37663 11.8261
4.42932 11.4615
4.63128 10.0641
4.43037 3.68972
4.35472 3.74243
4.43037 3.68972
4.78446 3.44297
4.7318 3.25593
4.64386 3.1975
4.78446 3.44297
4.7838 3.41096
4.7838 3.41096
4.7318 3.25593
4.43445 8.77938
4.29655 8.8301
4.43445 8.77938
4.57859 8.72637
4.48468 8.63414
4.37364 8.60372
4.57585 8.72368
4.48468 8.63414
4.57585 8.72368
4.57859 8.72637
4.51596 9.77302
4.46933 9.51818
4.46933 9.51818
4.38635 9.45427
4.51518 0.83252
4.36033 0.723696
4.51518 0.83252
4.52039 0.836178
4.47051 0.914506
4.52039 0.836178
4.48634 0.273759
4.2133 0.160612
4.48634 0.273759
4.62113 0.329615
4.44572 0.445994
4.43966 0.45002
4.44572 0.445994
4.62113 0.329615
4.45134 7.52845
4.35631 7.52977
4.45134 7.52845
4.50559 7.52769
4.56134 7.09211
4.4106 7.05238
4.56134 7.09211
4.71253 7.13196
4.50559 7.52769
4.71253 7.13196
4.45809 7.96837
4.44704 7.96868
4.45809 7.96837
4.61787 7.9639
4.52066 7.5401
4.50559 7.52769
4.61787 7.9639
4.58318 7.62619
4.58318 7.62619
4.52066 7.5401
4.57859 8.72637
4.67321 8.76898
4.46888 9.05052
4.4067 9.07217
4.46888 9.05052
4.60245 9.004
4.60245 9.004
4.67061 8.80245
4.67061 8.80245
4.67321 8.76898
4.46917 8.34814
4.43778 8.3498
4.46917 8.34814
4.66405 8.33783
4.66405 8.33783
4.67601 8.33477
4.63921 7.97729
4.61787 7.9639
4.72874 8.13001
4.63921 7.97729
4.67601 8.33477
4.72874 8.13001
4.62113 0.329615
4.64843 0.321777
4.64843 0.321777
3.95691 -2.50026
4.48839 8.62801
4.48468 8.63414
4.48839 8.62801
4.66405 8.33783
4.54939 1.41848
4.49976 1.12736
4.50951 1.52387
4.50626 1.53246
4.50951 1.52387
4.54939 1.41848
4.52039 0.836178
4.56954 0.830683
4.56698 0.632399
4.49746 0.618553
4.56698 0.632399
4.67595 0.654101
4.56954 0.830683
4.67595 0.654101
4.5273 5.85933
4.25666 6.08312
4.5273 5.85933
4.57529 5.81964
4.57529 5.81964
4.52763 5.7321
4.52763 5.7321
4.44278 5.65876
4.53272 1.12064
4.51449 1.1218
4.53272 1.12064
4.70383 1.10972
4.6598 0.995121
4.56954 0.830683
4.6598 0.995121
4.70661 1.0804
4.70383 1.10972
4.70661 1.0804
4.6015 9.55559
4.46933 9.51818
4.6015 9.55559
4.61593 9.55968
4.69624 9.63672
4.61593 9.55968
4.69624 9.63672
4.76158 9.69939
4.64461 9.83865
4.76158 9.69939
4.60123 4.10422
4.61484 4.09878
4.61484 4.09878
4.92928 3.90078
4.92928 3.90078
4.78446 3.44297
4.55213 6.81631
4.38916 6.83047
4.55213 6.81631
4.66745 6.8063
4.59396 6.75093
4.45992 6.64993
4.59396 6.75093
4.66745 6.8063
4.60766 5.83891
4.57529 5.81964
4.60766 5.83891
4.68639 5.88579
4.55888 6.03492
4.40619 6.15503
4.55888 6.03492
4.7 5.92392
4.7 5.92392
4.68639 5.88579
4.55896 1.40544
4.54939 1.41848
4.55896 1.40544
4.73807 1.16131
4.73272 1.13662
4.70383 1.10972
4.73807 1.16131
4.73272 1.13662
4.66745 6.8063
4.84106 6.84138
4.71253 7.13196
4.79391 7.10701
4.7958 7.10271
4.84106 6.84138
4.79391 7.10701
4.7958 7.10271
4.67595 0.654101
4.77472 0.627696
4.74339 0.370508
4.64843 0.321777
4.74339 0.370508
4.74663 0.372167
4.77697 0.558478
4.74663 0.372167
4.77472 0.627696
4.77697 0.558478
4.57347 5.00986
4.41259 5.07467
4.57347 5.00986
4.77777 4.92754
4.77777 4.92754
4.7824 4.92316
4.7824 4.92316
4.45004 4.5588
4.67321 8.76898
4.73127 8.70599
4.73127 8.70599
4.77463 8.45594
4.77463 8.45594
4.67601 8.33477
4.58892 6.56792
4.51527 6.56925
4.58892 6.56792
4.73812 6.56522
4.72364 6.27729
4.40774 6.15686
4.72364 6.27729
4.79952 6.30622
4.73812 6.56522
4.79952 6.30622
4.86802 6.78818
4.73812 6.56522
4.84106 6.84138
4.86802 6.78818
4.61212 9.34242
4.44507 9.33442
4.61212 9.34242
4.69478 9.34638
4.61593 9.55968
4.69478 9.34638
4.62164 5.7522
4.52763 5.7321
4.62164 5.7522
4.6906 5.76695
4.68639 5.88579
4.6906 5.76695
4.69478 9.34638
4.96086 9.2592
4.82035 9.15915
4.60245 9.004
4.82035 9.15915
4.96086 9.2592
4.6906 5.76695
4.74556 5.65079
4.74556 5.65079
4.61739 5.45163
4.62531 5.13426
4.48529 5.20743
4.62531 5.13426
4.69103 5.09991
4.69103 5.09991
4.77777 4.92754
4.63534 1.54314
4.5223 1.55293
4.63534 1.54314
4.64372 1.54241
4.64372 1.54241
4.80043 1.30485
4.80043 1.30485
4.73807 1.16131
4.67312 2.45505
4.48589 2.43351
4.67312 2.45505
4.69624 2.45771
4.63597 2.81789
4.62424 2.88795
4.63597 2.81789
4.69624 2.45771
4.62424 2.88795
4.57864 2.93642
4.70661 1.0804
4.86178 0.714034
4.86178 0.714034
4.77472 0.627696
4.66314 1.81333
4.66199 1.82159
4.66314 1.81333
4.69631 1.57457
4.66199 1.82159
4.60541 1.8836
4.69631 1.57457
4.64372 1.54241
4.69624 2.45771
4.99619 2.43158
4.78051 2.06247
4.63366 2.02974
4.78051 2.06247
5.00478 2.11247
4.99619 2.43158
5.00478 2.11247
4.72926 5.167
4.69103 5.09991
4.76211 5.36876
4.72926 5.167
4.68317 5.40926
4.62374 5.43583
4.68317 5.40926
4.7425 5.38274
4.7425 5.38274
4.76211 5.36876
4.69336 1.79502
4.66199 1.82159
4.69336 1.79502
4.86277 1.65154
4.79501 1.62021
4.69631 1.57457
4.79501 1.62021
4.86277 1.65154
4.96086 9.2592
4.97461 9.2623
4.76158 9.69939
4.83265 9.67216
4.83265 9.67216
4.99242 9.37402
4.99242 9.37402
4.97461 9.2623
4.70222 2.82321
4.62424 2.88795
4.70222 2.82321
5.04885 2.53545
5.04885 2.53545
4.99619 2.43158
4.77217 5.93619
4.7 5.92392
4.77217 5.93619
4.95475 5.96722
4.95475 5.96722
5.01963 6.00282
4.79952 6.30622
4.85457 6.27973
4.85457 6.27973
4.99069 6.194
4.99069 6.194
5.00049 6.18374
5.00049 6.18374
5.04283 6.08323
5.04283 6.08323
5.01963 6.00282
4.73475 7.49573
4.52066 7.5401
4.73475 7.49573
4.93882 7.45343
4.93882 7.45343
4.97985 7.35506
4.97704 7.3328
4.79391 7.10701
4.97985 7.35506
4.97704 7.3328
4.75905 7.64845
4.58318 7.62619
4.75905 7.64845
4.91752 7.66851
4.73498 7.896
4.63921 7.97729
4.73498 7.896
4.94056 7.72153
4.94056 7.72153
4.91752 7.66851
4.74663 0.372167
4.97931 0.195141
4.97931 0.195141
4.05938 -3.90517
4.91752 7.66851
4.93882 7.45343
4.75921 5.14993
4.72926 5.167
4.75921 5.14993
4.97283 5.02822
4.81337 4.92721
4.7824 4.92316
4.81337 4.92721
4.95085 4.94515
4.97283 5.02822
4.95085 4.94515
4.80819 5.67487
4.74556 5.65079
4.92137 5.90063
4.80819 5.67487
4.92137 5.90063
4.95475 5.96722
4.77535 5.36325
4.76211 5.36876
4.77535 5.36325
5.01775 5.26233
5.03263 5.20433
4.97283 5.02822
5.01775 5.26233
5.03263 5.20433
4.86277 1.65154
4.89786 1.65312
4.9875 1.71855
4.89786 1.65312
5.11765 1.98909
4.9875 1.71855
5.00478 2.11247
5.11765 1.98909
4.90657 1.37864
4.80043 1.30485
4.89786 1.65312
4.90657 1.37864
4.81966 4.56173
4.44919 4.55419
4.81966 4.56173
5.05046 4.56642
4.95085 4.94515
5.06362 4.7942
5.06362 4.7942
5.05046 4.56642
4.91588 4.4105
4.61484 4.09878
4.91588 4.4105
5.05647 4.55607
5.05046 4.56642
5.05647 4.55607
4.86722 8.9073
4.67061 8.80245
4.86722 8.9073
4.92479 8.938
4.96172 8.99105
4.92479 8.938
4.96172 8.99105
4.99816 9.04337
5.01041 9.22353
4.99816 9.04337
4.97461 9.2623
5.01041 9.22353
4.85411 9.92764
4.63128 10.0641
4.85411 9.92764
4.9993 9.83871
4.99612 9.8288
4.83265 9.67216
4.9993 9.83871
4.99612 9.8288
4.91992 5.56875
4.7425 5.38274
4.91992 5.56875
4.95959 5.61035
4.85806 5.65362
4.80819 5.67487
4.85806 5.65362
4.95959 5.61035
4.90369 8.74893
4.73127 8.70599
4.92479 8.938
4.90369 8.74893
5.11723 10.0773
4.9993 9.83871
4.87849 12.9957
4.60411 16.3496
4.87849 12.9957
5.11723 10.0773
4.8869 8.10764
4.72874 8.13001
4.8869 8.10764
5.10646 8.07658
5.09579 7.8181
4.94056 7.72153
5.09579 7.8181
5.25656 7.91812
5.10646 8.07658
5.25656 7.91812
4.89654 3.16246
4.7318 3.25593
4.89654 3.16246
5.26126 2.95553
5.20618 2.65829
5.04885 2.53545
5.26126 2.95553
5.20618 2.65829
4.90862 1.09951
4.73272 1.13662
4.90862 1.09951
5.03879 1.07205
4.99049 0.738046
4.86178 0.714034
4.99049 0.738046
4.99397 0.738695
5.03879 1.07205
4.99397 0.738695
5.03853 3.93313
4.92928 3.90078
5.08972 4.52159
5.03853 3.93313
5.05647 4.55607
5.08972 4.52159
4.84952 8.46003
4.77463 8.45594
4.91927 8.7456
4.90369 8.74893
4.91927 8.7456
5.12815 8.70091
4.98795 8.48986
4.84952 8.46003
4.98795 8.48986
5.1584 8.5266
5.12815 8.70091
5.23695 8.60517
5.23695 8.60517
5.1584 8.5266
4.95959 5.61035
5.21476 5.60857
5.21578 5.58943
5.01775 5.26233
5.21476 5.60857
5.21506 5.60827
5.21506 5.60827
5.21578 5.58943
5.01963 6.00282
5.21476 5.60857
4.98272 6.55083
4.85457 6.27973
4.98272 6.55083
5.0465 6.68575
4.93289 6.76485
4.86802 6.78818
4.93289 6.76485
5.04652 6.72398
5.04652 6.72398
5.0465 6.68575
4.93863 8.3386
4.84952 8.46003
4.93863 8.3386
5.10641 8.10999
5.10641 8.10999
5.10646 8.07658
4.95665 0.479729
4.77697 0.558478
4.95665 0.479729
5.03433 0.445685
5.03433 0.445685
5.05429 0.238506
5.05429 0.238506
4.97931 0.195141
4.99816 9.04337
5.12815 8.70091
4.96905 1.36844
4.90657 1.37864
4.96905 1.36844
5.25101 1.32239
5.13206 1.1201
5.03879 1.07205
5.13206 1.1201
5.2702 1.19125
5.25101 1.32239
5.2702 1.19125
5.06559 6.54171
5.04785 6.45101
5.04785 6.45101
4.99069 6.194
5.0465 6.68575
5.06559 6.54171
5.1584 8.5266
5.10641 8.10999
5.11287 0.600282
5.03433 0.445685
5.11287 0.600282
5.15488 0.682974
4.99397 0.738695
5.15488 0.682974
5.01105 1.68384
4.9875 1.71855
5.01105 1.68384
5.25273 1.32769
5.25273 1.32769
5.25101 1.32239
5.06143 9.77903
4.99612 9.8288
5.06143 9.77903
5.27716 9.61462
5.27716 9.61462
4.99242 9.37402
5.09524 7.04221
4.7958 7.10271
5.09524 7.04221
5.18329 7.02442
5.16001 6.74026
5.04652 6.72398
5.16001 6.74026
5.32756 6.7643
5.18329 7.02442
5.32756 6.7643
5.237 7.52485
4.97985 7.35506
5.237 7.52485
5.393 7.62786
5.25656 7.91812
5.2625 7.91662
5.2625 7.91662
